cont,label,score,divisor,posx,posy,posx,new_width,new_width,new_height,new_height,posy
941,Z,0.051844,40,950,1092,950,997,997,1140,1140,1092
941,S,0.948156,40,950,1092,950,997,997,1140,1140,1092
942,Z,0.194258,40,997,1092,997,1045,1045,1140,1140,1092
942,S,0.805742,40,997,1092,997,1045,1045,1140,1140,1092
943,Z,0.161867,40,1045,1092,1045,1092,1092,1140,1140,1092
943,S,0.838133,40,1045,1092,1045,1092,1092,1140,1140,1092
944,Z,0.483164,40,1092,1092,1092,1140,1140,1140,1140,1092
944,S,0.516836,40,1092,1092,1092,1140,1140,1140,1140,1092
945,Z,0.138476,40,1140,1092,1140,1187,1187,1140,1140,1092
945,S,0.861524,40,1140,1092,1140,1187,1187,1140,1140,1092
946,Z,0.417882,40,1187,1092,1187,1235,1235,1140,1140,1092
946,S,0.582118,40,1187,1092,1187,1235,1235,1140,1140,1092
947,Z,0.024803,40,1235,1092,1235,1282,1282,1140,1140,1092
947,S,0.975197,40,1235,1092,1235,1282,1282,1140,1140,1092
948,Z,0.233649,40,1282,1092,1282,1330,1330,1140,1140,1092
948,S,0.766351,40,1282,1092,1282,1330,1330,1140,1140,1092
949,Z,0.036172,40,1330,1092,1330,1377,1377,1140,1140,1092
949,S,0.963828,40,1330,1092,1330,1377,1377,1140,1140,1092
950,Z,0.057638,40,1377,1092,1377,1425,1425,1140,1140,1092
950,S,0.942362,40,1377,1092,1377,1425,1425,1140,1140,1092
951,Z,0.104930,40,1425,1092,1425,1472,1472,1140,1140,1092
951,S,0.895070,40,1425,1092,1425,1472,1472,1140,1140,1092
952,Z,0.152403,40,1472,1092,1472,1520,1520,1140,1140,1092
952,S,0.847597,40,1472,1092,1472,1520,1520,1140,1140,1092
953,Z,0.137924,40,1520,1092,1520,1567,1567,1140,1140,1092
953,S,0.862077,40,1520,1092,1520,1567,1567,1140,1140,1092
954,Z,0.022571,40,1567,1092,1567,1615,1615,1140,1140,1092
954,S,0.977430,40,1567,1092,1567,1615,1615,1140,1140,1092
955,Z,0.021336,40,1615,1092,1615,1662,1662,1140,1140,1092
955,S,0.978665,40,1615,1092,1615,1662,1662,1140,1140,1092
956,Z,0.035532,40,1662,1092,1662,1710,1710,1140,1140,1092
956,S,0.964468,40,1662,1092,1662,1710,1710,1140,1140,1092
957,Z,0.030426,40,1710,1092,1710,1757,1757,1140,1140,1092
957,S,0.969574,40,1710,1092,1710,1757,1757,1140,1140,1092
958,Z,0.080860,40,1757,1092,1757,1805,1805,1140,1140,1092
958,S,0.919140,40,1757,1092,1757,1805,1805,1140,1140,1092
959,Z,0.031698,40,1805,1092,1805,1852,1852,1140,1140,1092
959,S,0.968302,40,1805,1092,1805,1852,1852,1140,1140,1092
960,Z,0.009430,40,1852,1092,1852,1900,1900,1140,1140,1092
960,S,0.990570,40,1852,1092,1852,1900,1900,1140,1140,1092
961,Z,0.066918,40,0,1140,0,47,47,1187,1187,1140
961,S,0.933083,40,0,1140,0,47,47,1187,1187,1140
962,Z,0.008120,40,47,1140,47,95,95,1187,1187,1140
962,S,0.991880,40,47,1140,47,95,95,1187,1187,1140
963,Z,0.012642,40,95,1140,95,142,142,1187,1187,1140
963,S,0.987358,40,95,1140,95,142,142,1187,1187,1140
964,Z,0.037863,40,142,1140,142,190,190,1187,1187,1140
964,S,0.962137,40,142,1140,142,190,190,1187,1187,1140
965,Z,0.030894,40,190,1140,190,237,237,1187,1187,1140
965,S,0.969106,40,190,1140,190,237,237,1187,1187,1140
966,Z,0.146240,40,237,1140,237,285,285,1187,1187,1140
966,S,0.853760,40,237,1140,237,285,285,1187,1187,1140
967,Z,0.048239,40,285,1140,285,332,332,1187,1187,1140
967,S,0.951761,40,285,1140,285,332,332,1187,1187,1140
968,Z,0.026882,40,332,1140,332,380,380,1187,1187,1140
968,S,0.973118,40,332,1140,332,380,380,1187,1187,1140
969,Z,0.017776,40,380,1140,380,427,427,1187,1187,1140
969,S,0.982224,40,380,1140,380,427,427,1187,1187,1140
970,Z,0.086268,40,427,1140,427,475,475,1187,1187,1140
970,S,0.913732,40,427,1140,427,475,475,1187,1187,1140
971,Z,0.033218,40,475,1140,475,522,522,1187,1187,1140
971,S,0.966782,40,475,1140,475,522,522,1187,1187,1140
972,Z,0.017770,40,522,1140,522,570,570,1187,1187,1140
972,S,0.982230,40,522,1140,522,570,570,1187,1187,1140
973,Z,0.251858,40,570,1140,570,617,617,1187,1187,1140
973,S,0.748142,40,570,1140,570,617,617,1187,1187,1140
974,Z,0.026514,40,617,1140,617,665,665,1187,1187,1140
974,S,0.973486,40,617,1140,617,665,665,1187,1187,1140
975,Z,0.052054,40,665,1140,665,712,712,1187,1187,1140
975,S,0.947946,40,665,1140,665,712,712,1187,1187,1140
976,Z,0.066766,40,712,1140,712,760,760,1187,1187,1140
976,S,0.933234,40,712,1140,712,760,760,1187,1187,1140
977,Z,0.034325,40,760,1140,760,807,807,1187,1187,1140
977,S,0.965675,40,760,1140,760,807,807,1187,1187,1140
978,Z,0.028655,40,807,1140,807,855,855,1187,1187,1140
978,S,0.971345,40,807,1140,807,855,855,1187,1187,1140
979,Z,0.066790,40,855,1140,855,902,902,1187,1187,1140
979,S,0.933209,40,855,1140,855,902,902,1187,1187,1140
980,Z,0.094919,40,902,1140,902,950,950,1187,1187,1140
980,S,0.905081,40,902,1140,902,950,950,1187,1187,1140
981,Z,0.013449,40,950,1140,950,997,997,1187,1187,1140
981,S,0.986551,40,950,1140,950,997,997,1187,1187,1140
982,Z,0.483709,40,997,1140,997,1045,1045,1187,1187,1140
982,S,0.516291,40,997,1140,997,1045,1045,1187,1187,1140
983,Z,0.086553,40,1045,1140,1045,1092,1092,1187,1187,1140
983,S,0.913447,40,1045,1140,1045,1092,1092,1187,1187,1140
984,Z,0.102368,40,1092,1140,1092,1140,1140,1187,1187,1140
984,S,0.897632,40,1092,1140,1092,1140,1140,1187,1187,1140
985,Z,0.029619,40,1140,1140,1140,1187,1187,1187,1187,1140
985,S,0.970381,40,1140,1140,1140,1187,1187,1187,1187,1140
986,Z,0.029493,40,1187,1140,1187,1235,1235,1187,1187,1140
986,S,0.970507,40,1187,1140,1187,1235,1235,1187,1187,1140
987,Z,0.040614,40,1235,1140,1235,1282,1282,1187,1187,1140
987,S,0.959386,40,1235,1140,1235,1282,1282,1187,1187,1140
988,Z,0.004593,40,1282,1140,1282,1330,1330,1187,1187,1140
988,S,0.995407,40,1282,1140,1282,1330,1330,1187,1187,1140
989,Z,0.012209,40,1330,1140,1330,1377,1377,1187,1187,1140
989,S,0.987791,40,1330,1140,1330,1377,1377,1187,1187,1140
990,Z,0.016247,40,1377,1140,1377,1425,1425,1187,1187,1140
990,S,0.983753,40,1377,1140,1377,1425,1425,1187,1187,1140
991,Z,0.018398,40,1425,1140,1425,1472,1472,1187,1187,1140
991,S,0.981602,40,1425,1140,1425,1472,1472,1187,1187,1140
992,Z,0.102929,40,1472,1140,1472,1520,1520,1187,1187,1140
992,S,0.897071,40,1472,1140,1472,1520,1520,1187,1187,1140
993,Z,0.319649,40,1520,1140,1520,1567,1567,1187,1187,1140
993,S,0.680351,40,1520,1140,1520,1567,1567,1187,1187,1140
994,Z,0.573340,40,1567,1140,1567,1615,1615,1187,1187,1140
994,S,0.426660,40,1567,1140,1567,1615,1615,1187,1187,1140
995,Z,0.124557,40,1615,1140,1615,1662,1662,1187,1187,1140
995,S,0.875443,40,1615,1140,1615,1662,1662,1187,1187,1140
996,Z,0.714000,40,1662,1140,1662,1710,1710,1187,1187,1140
996,S,0.286000,40,1662,1140,1662,1710,1710,1187,1187,1140
997,Z,0.080945,40,1710,1140,1710,1757,1757,1187,1187,1140
997,S,0.919055,40,1710,1140,1710,1757,1757,1187,1187,1140
998,Z,0.009146,40,1757,1140,1757,1805,1805,1187,1187,1140
998,S,0.990854,40,1757,1140,1757,1805,1805,1187,1187,1140
999,Z,0.039150,40,1805,1140,1805,1852,1852,1187,1187,1140
999,S,0.960850,40,1805,1140,1805,1852,1852,1187,1187,1140
1000,Z,0.010692,40,1852,1140,1852,1900,1900,1187,1187,1140
1000,S,0.989308,40,1852,1140,1852,1900,1900,1187,1187,1140
1001,Z,0.008936,40,0,1187,0,47,47,1235,1235,1187
1001,S,0.991064,40,0,1187,0,47,47,1235,1235,1187
1002,Z,0.094773,40,47,1187,47,95,95,1235,1235,1187
1002,S,0.905227,40,47,1187,47,95,95,1235,1235,1187
1003,Z,0.056042,40,95,1187,95,142,142,1235,1235,1187
1003,S,0.943958,40,95,1187,95,142,142,1235,1235,1187
1004,Z,0.078969,40,142,1187,142,190,190,1235,1235,1187
1004,S,0.921031,40,142,1187,142,190,190,1235,1235,1187
1005,Z,0.138583,40,190,1187,190,237,237,1235,1235,1187
1005,S,0.861417,40,190,1187,190,237,237,1235,1235,1187
1006,Z,0.034852,40,237,1187,237,285,285,1235,1235,1187
1006,S,0.965148,40,237,1187,237,285,285,1235,1235,1187
1007,Z,0.009392,40,285,1187,285,332,332,1235,1235,1187
1007,S,0.990608,40,285,1187,285,332,332,1235,1235,1187
1008,Z,0.017920,40,332,1187,332,380,380,1235,1235,1187
1008,S,0.982080,40,332,1187,332,380,380,1235,1235,1187
1009,Z,0.007590,40,380,1187,380,427,427,1235,1235,1187
1009,S,0.992410,40,380,1187,380,427,427,1235,1235,1187
1010,Z,0.031862,40,427,1187,427,475,475,1235,1235,1187
1010,S,0.968138,40,427,1187,427,475,475,1235,1235,1187
1011,Z,0.057502,40,475,1187,475,522,522,1235,1235,1187
1011,S,0.942498,40,475,1187,475,522,522,1235,1235,1187
1012,Z,0.347279,40,522,1187,522,570,570,1235,1235,1187
1012,S,0.652721,40,522,1187,522,570,570,1235,1235,1187
1013,Z,0.337658,40,570,1187,570,617,617,1235,1235,1187
1013,S,0.662342,40,570,1187,570,617,617,1235,1235,1187
1014,Z,0.267188,40,617,1187,617,665,665,1235,1235,1187
1014,S,0.732812,40,617,1187,617,665,665,1235,1235,1187
1015,Z,0.022035,40,665,1187,665,712,712,1235,1235,1187
1015,S,0.977965,40,665,1187,665,712,712,1235,1235,1187
1016,Z,0.060541,40,712,1187,712,760,760,1235,1235,1187
1016,S,0.939459,40,712,1187,712,760,760,1235,1235,1187
1017,Z,0.139320,40,760,1187,760,807,807,1235,1235,1187
1017,S,0.860680,40,760,1187,760,807,807,1235,1235,1187
1018,Z,0.043726,40,807,1187,807,855,855,1235,1235,1187
1018,S,0.956274,40,807,1187,807,855,855,1235,1235,1187
1019,Z,0.036548,40,855,1187,855,902,902,1235,1235,1187
1019,S,0.963452,40,855,1187,855,902,902,1235,1235,1187
1020,Z,0.028958,40,902,1187,902,950,950,1235,1235,1187
1020,S,0.971042,40,902,1187,902,950,950,1235,1235,1187
1021,Z,0.034157,40,950,1187,950,997,997,1235,1235,1187
1021,S,0.965843,40,950,1187,950,997,997,1235,1235,1187
1022,Z,0.561951,40,997,1187,997,1045,1045,1235,1235,1187
1022,S,0.438049,40,997,1187,997,1045,1045,1235,1235,1187
1023,Z,0.182658,40,1045,1187,1045,1092,1092,1235,1235,1187
1023,S,0.817342,40,1045,1187,1045,1092,1092,1235,1235,1187
1024,Z,0.015365,40,1092,1187,1092,1140,1140,1235,1235,1187
1024,S,0.984635,40,1092,1187,1092,1140,1140,1235,1235,1187
1025,Z,0.059395,40,1140,1187,1140,1187,1187,1235,1235,1187
1025,S,0.940605,40,1140,1187,1140,1187,1187,1235,1235,1187
1026,Z,0.308901,40,1187,1187,1187,1235,1235,1235,1235,1187
1026,S,0.691099,40,1187,1187,1187,1235,1235,1235,1235,1187
1027,Z,0.013513,40,1235,1187,1235,1282,1282,1235,1235,1187
1027,S,0.986487,40,1235,1187,1235,1282,1282,1235,1235,1187
1028,Z,0.087775,40,1282,1187,1282,1330,1330,1235,1235,1187
1028,S,0.912225,40,1282,1187,1282,1330,1330,1235,1235,1187
1029,Z,0.045425,40,1330,1187,1330,1377,1377,1235,1235,1187
1029,S,0.954575,40,1330,1187,1330,1377,1377,1235,1235,1187
1030,Z,0.182328,40,1377,1187,1377,1425,1425,1235,1235,1187
1030,S,0.817672,40,1377,1187,1377,1425,1425,1235,1235,1187
1031,Z,0.030626,40,1425,1187,1425,1472,1472,1235,1235,1187
1031,S,0.969374,40,1425,1187,1425,1472,1472,1235,1235,1187
1032,Z,0.068253,40,1472,1187,1472,1520,1520,1235,1235,1187
1032,S,0.931747,40,1472,1187,1472,1520,1520,1235,1235,1187
1033,Z,0.432724,40,1520,1187,1520,1567,1567,1235,1235,1187
1033,S,0.567276,40,1520,1187,1520,1567,1567,1235,1235,1187
1034,Z,0.078921,40,1567,1187,1567,1615,1615,1235,1235,1187
1034,S,0.921079,40,1567,1187,1567,1615,1615,1235,1235,1187
1035,Z,0.081505,40,1615,1187,1615,1662,1662,1235,1235,1187
1035,S,0.918495,40,1615,1187,1615,1662,1662,1235,1235,1187
1036,Z,0.040124,40,1662,1187,1662,1710,1710,1235,1235,1187
1036,S,0.959876,40,1662,1187,1662,1710,1710,1235,1235,1187
1037,Z,0.034661,40,1710,1187,1710,1757,1757,1235,1235,1187
1037,S,0.965338,40,1710,1187,1710,1757,1757,1235,1235,1187
1038,Z,0.121470,40,1757,1187,1757,1805,1805,1235,1235,1187
1038,S,0.878530,40,1757,1187,1757,1805,1805,1235,1235,1187
1039,Z,0.140799,40,1805,1187,1805,1852,1852,1235,1235,1187
1039,S,0.859201,40,1805,1187,1805,1852,1852,1235,1235,1187
1040,Z,0.126438,40,1852,1187,1852,1900,1900,1235,1235,1187
1040,S,0.873562,40,1852,1187,1852,1900,1900,1235,1235,1187
1041,Z,0.038607,40,0,1235,0,47,47,1282,1282,1235
1041,S,0.961393,40,0,1235,0,47,47,1282,1282,1235
1042,Z,0.042377,40,47,1235,47,95,95,1282,1282,1235
1042,S,0.957623,40,47,1235,47,95,95,1282,1282,1235
1043,Z,0.302323,40,95,1235,95,142,142,1282,1282,1235
1043,S,0.697677,40,95,1235,95,142,142,1282,1282,1235
1044,Z,0.888818,40,142,1235,142,190,190,1282,1282,1235
1044,S,0.111182,40,142,1235,142,190,190,1282,1282,1235
1045,Z,0.113704,40,190,1235,190,237,237,1282,1282,1235
1045,S,0.886296,40,190,1235,190,237,237,1282,1282,1235
1046,Z,0.531103,40,237,1235,237,285,285,1282,1282,1235
1046,S,0.468897,40,237,1235,237,285,285,1282,1282,1235
1047,Z,0.669826,40,285,1235,285,332,332,1282,1282,1235
1047,S,0.330174,40,285,1235,285,332,332,1282,1282,1235
1048,Z,0.061268,40,332,1235,332,380,380,1282,1282,1235
1048,S,0.938732,40,332,1235,332,380,380,1282,1282,1235
1049,Z,0.071562,40,380,1235,380,427,427,1282,1282,1235
1049,S,0.928438,40,380,1235,380,427,427,1282,1282,1235
1050,Z,0.030599,40,427,1235,427,475,475,1282,1282,1235
1050,S,0.969401,40,427,1235,427,475,475,1282,1282,1235
1051,Z,0.336746,40,475,1235,475,522,522,1282,1282,1235
1051,S,0.663254,40,475,1235,475,522,522,1282,1282,1235
1052,Z,0.062005,40,522,1235,522,570,570,1282,1282,1235
1052,S,0.937995,40,522,1235,522,570,570,1282,1282,1235
1053,Z,0.017199,40,570,1235,570,617,617,1282,1282,1235
1053,S,0.982801,40,570,1235,570,617,617,1282,1282,1235
1054,Z,0.140164,40,617,1235,617,665,665,1282,1282,1235
1054,S,0.859836,40,617,1235,617,665,665,1282,1282,1235
1055,Z,0.224735,40,665,1235,665,712,712,1282,1282,1235
1055,S,0.775265,40,665,1235,665,712,712,1282,1282,1235
1056,Z,0.047557,40,712,1235,712,760,760,1282,1282,1235
1056,S,0.952443,40,712,1235,712,760,760,1282,1282,1235
1057,Z,0.257800,40,760,1235,760,807,807,1282,1282,1235
1057,S,0.742200,40,760,1235,760,807,807,1282,1282,1235
1058,Z,0.005251,40,807,1235,807,855,855,1282,1282,1235
1058,S,0.994749,40,807,1235,807,855,855,1282,1282,1235
1059,Z,0.036025,40,855,1235,855,902,902,1282,1282,1235
1059,S,0.963975,40,855,1235,855,902,902,1282,1282,1235
1060,Z,0.022195,40,902,1235,902,950,950,1282,1282,1235
1060,S,0.977805,40,902,1235,902,950,950,1282,1282,1235
1061,Z,0.055238,40,950,1235,950,997,997,1282,1282,1235
1061,S,0.944762,40,950,1235,950,997,997,1282,1282,1235
1062,Z,0.322389,40,997,1235,997,1045,1045,1282,1282,1235
1062,S,0.677611,40,997,1235,997,1045,1045,1282,1282,1235
1063,Z,0.083393,40,1045,1235,1045,1092,1092,1282,1282,1235
1063,S,0.916607,40,1045,1235,1045,1092,1092,1282,1282,1235
1064,Z,0.020631,40,1092,1235,1092,1140,1140,1282,1282,1235
1064,S,0.979369,40,1092,1235,1092,1140,1140,1282,1282,1235
1065,Z,0.128153,40,1140,1235,1140,1187,1187,1282,1282,1235
1065,S,0.871847,40,1140,1235,1140,1187,1187,1282,1282,1235
1066,Z,0.078853,40,1187,1235,1187,1235,1235,1282,1282,1235
1066,S,0.921147,40,1187,1235,1187,1235,1235,1282,1282,1235
1067,Z,0.204882,40,1235,1235,1235,1282,1282,1282,1282,1235
1067,S,0.795118,40,1235,1235,1235,1282,1282,1282,1282,1235
1068,Z,0.029367,40,1282,1235,1282,1330,1330,1282,1282,1235
1068,S,0.970633,40,1282,1235,1282,1330,1330,1282,1282,1235
1069,Z,0.009920,40,1330,1235,1330,1377,1377,1282,1282,1235
1069,S,0.990080,40,1330,1235,1330,1377,1377,1282,1282,1235
1070,Z,0.039058,40,1377,1235,1377,1425,1425,1282,1282,1235
1070,S,0.960942,40,1377,1235,1377,1425,1425,1282,1282,1235
1071,Z,0.190130,40,1425,1235,1425,1472,1472,1282,1282,1235
1071,S,0.809870,40,1425,1235,1425,1472,1472,1282,1282,1235
1072,Z,0.095749,40,1472,1235,1472,1520,1520,1282,1282,1235
1072,S,0.904251,40,1472,1235,1472,1520,1520,1282,1282,1235
1073,Z,0.067672,40,1520,1235,1520,1567,1567,1282,1282,1235
1073,S,0.932328,40,1520,1235,1520,1567,1567,1282,1282,1235
1074,Z,0.047133,40,1567,1235,1567,1615,1615,1282,1282,1235
1074,S,0.952867,40,1567,1235,1567,1615,1615,1282,1282,1235
1075,Z,0.088422,40,1615,1235,1615,1662,1662,1282,1282,1235
1075,S,0.911578,40,1615,1235,1615,1662,1662,1282,1282,1235
1076,Z,0.651602,40,1662,1235,1662,1710,1710,1282,1282,1235
1076,S,0.348398,40,1662,1235,1662,1710,1710,1282,1282,1235
1077,Z,0.014602,40,1710,1235,1710,1757,1757,1282,1282,1235
1077,S,0.985398,40,1710,1235,1710,1757,1757,1282,1282,1235
1078,Z,0.574250,40,1757,1235,1757,1805,1805,1282,1282,1235
1078,S,0.425750,40,1757,1235,1757,1805,1805,1282,1282,1235
1079,Z,0.278688,40,1805,1235,1805,1852,1852,1282,1282,1235
1079,S,0.721312,40,1805,1235,1805,1852,1852,1282,1282,1235
1080,Z,0.033826,40,1852,1235,1852,1900,1900,1282,1282,1235
1080,S,0.966174,40,1852,1235,1852,1900,1900,1282,1282,1235
1081,Z,0.086174,40,0,1282,0,47,47,1330,1330,1282
1081,S,0.913826,40,0,1282,0,47,47,1330,1330,1282
1082,Z,0.066041,40,47,1282,47,95,95,1330,1330,1282
1082,S,0.933959,40,47,1282,47,95,95,1330,1330,1282
1083,Z,0.017228,40,95,1282,95,142,142,1330,1330,1282
1083,S,0.982772,40,95,1282,95,142,142,1330,1330,1282
1084,Z,0.042019,40,142,1282,142,190,190,1330,1330,1282
1084,S,0.957981,40,142,1282,142,190,190,1330,1330,1282
1085,Z,0.213963,40,190,1282,190,237,237,1330,1330,1282
1085,S,0.786037,40,190,1282,190,237,237,1330,1330,1282
1086,Z,0.251112,40,237,1282,237,285,285,1330,1330,1282
1086,S,0.748888,40,237,1282,237,285,285,1330,1330,1282
1087,Z,0.036671,40,285,1282,285,332,332,1330,1330,1282
1087,S,0.963329,40,285,1282,285,332,332,1330,1330,1282
1088,Z,0.228658,40,332,1282,332,380,380,1330,1330,1282
1088,S,0.771342,40,332,1282,332,380,380,1330,1330,1282
1089,Z,0.019249,40,380,1282,380,427,427,1330,1330,1282
1089,S,0.980751,40,380,1282,380,427,427,1330,1330,1282
1090,Z,0.147016,40,427,1282,427,475,475,1330,1330,1282
1090,S,0.852984,40,427,1282,427,475,475,1330,1330,1282
1091,Z,0.033475,40,475,1282,475,522,522,1330,1330,1282
1091,S,0.966525,40,475,1282,475,522,522,1330,1330,1282
1092,Z,0.148483,40,522,1282,522,570,570,1330,1330,1282
1092,S,0.851517,40,522,1282,522,570,570,1330,1330,1282
1093,Z,0.009877,40,570,1282,570,617,617,1330,1330,1282
1093,S,0.990123,40,570,1282,570,617,617,1330,1330,1282
1094,Z,0.110269,40,617,1282,617,665,665,1330,1330,1282
1094,S,0.889731,40,617,1282,617,665,665,1330,1330,1282
1095,Z,0.069539,40,665,1282,665,712,712,1330,1330,1282
1095,S,0.930461,40,665,1282,665,712,712,1330,1330,1282
1096,Z,0.042225,40,712,1282,712,760,760,1330,1330,1282
1096,S,0.957775,40,712,1282,712,760,760,1330,1330,1282
1097,Z,0.017962,40,760,1282,760,807,807,1330,1330,1282
1097,S,0.982038,40,760,1282,760,807,807,1330,1330,1282
1098,Z,0.029458,40,807,1282,807,855,855,1330,1330,1282
1098,S,0.970542,40,807,1282,807,855,855,1330,1330,1282
1099,Z,0.077516,40,855,1282,855,902,902,1330,1330,1282
1099,S,0.922484,40,855,1282,855,902,902,1330,1330,1282
1100,Z,0.098163,40,902,1282,902,950,950,1330,1330,1282
1100,S,0.901837,40,902,1282,902,950,950,1330,1330,1282
1101,Z,0.199420,40,950,1282,950,997,997,1330,1330,1282
1101,S,0.800580,40,950,1282,950,997,997,1330,1330,1282
1102,Z,0.035047,40,997,1282,997,1045,1045,1330,1330,1282
1102,S,0.964953,40,997,1282,997,1045,1045,1330,1330,1282
1103,Z,0.325125,40,1045,1282,1045,1092,1092,1330,1330,1282
1103,S,0.674875,40,1045,1282,1045,1092,1092,1330,1330,1282
1104,Z,0.103176,40,1092,1282,1092,1140,1140,1330,1330,1282
1104,S,0.896824,40,1092,1282,1092,1140,1140,1330,1330,1282
1105,Z,0.057669,40,1140,1282,1140,1187,1187,1330,1330,1282
1105,S,0.942331,40,1140,1282,1140,1187,1187,1330,1330,1282
1106,Z,0.426190,40,1187,1282,1187,1235,1235,1330,1330,1282
1106,S,0.573810,40,1187,1282,1187,1235,1235,1330,1330,1282
1107,Z,0.085459,40,1235,1282,1235,1282,1282,1330,1330,1282
1107,S,0.914541,40,1235,1282,1235,1282,1282,1330,1330,1282
1108,Z,0.022558,40,1282,1282,1282,1330,1330,1330,1330,1282
1108,S,0.977442,40,1282,1282,1282,1330,1330,1330,1330,1282
1109,Z,0.031379,40,1330,1282,1330,1377,1377,1330,1330,1282
1109,S,0.968621,40,1330,1282,1330,1377,1377,1330,1330,1282
1110,Z,0.021770,40,1377,1282,1377,1425,1425,1330,1330,1282
1110,S,0.978230,40,1377,1282,1377,1425,1425,1330,1330,1282
1111,Z,0.018333,40,1425,1282,1425,1472,1472,1330,1330,1282
1111,S,0.981667,40,1425,1282,1425,1472,1472,1330,1330,1282
1112,Z,0.029892,40,1472,1282,1472,1520,1520,1330,1330,1282
1112,S,0.970108,40,1472,1282,1472,1520,1520,1330,1330,1282
1113,Z,0.029814,40,1520,1282,1520,1567,1567,1330,1330,1282
1113,S,0.970186,40,1520,1282,1520,1567,1567,1330,1330,1282
1114,Z,0.011996,40,1567,1282,1567,1615,1615,1330,1330,1282
1114,S,0.988004,40,1567,1282,1567,1615,1615,1330,1330,1282
1115,Z,0.440424,40,1615,1282,1615,1662,1662,1330,1330,1282
1115,S,0.559576,40,1615,1282,1615,1662,1662,1330,1330,1282
1116,Z,0.115387,40,1662,1282,1662,1710,1710,1330,1330,1282
1116,S,0.884613,40,1662,1282,1662,1710,1710,1330,1330,1282
1117,Z,0.007499,40,1710,1282,1710,1757,1757,1330,1330,1282
1117,S,0.992501,40,1710,1282,1710,1757,1757,1330,1330,1282
1118,Z,0.037279,40,1757,1282,1757,1805,1805,1330,1330,1282
1118,S,0.962721,40,1757,1282,1757,1805,1805,1330,1330,1282
1119,Z,0.052084,40,1805,1282,1805,1852,1852,1330,1330,1282
1119,S,0.947916,40,1805,1282,1805,1852,1852,1330,1330,1282
1120,Z,0.007098,40,1852,1282,1852,1900,1900,1330,1330,1282
1120,S,0.992902,40,1852,1282,1852,1900,1900,1330,1330,1282
1121,Z,0.080269,40,0,1330,0,47,47,1377,1377,1330
1121,S,0.919731,40,0,1330,0,47,47,1377,1377,1330
1122,Z,0.213341,40,47,1330,47,95,95,1377,1377,1330
1122,S,0.786659,40,47,1330,47,95,95,1377,1377,1330
1123,Z,0.132325,40,95,1330,95,142,142,1377,1377,1330
1123,S,0.867675,40,95,1330,95,142,142,1377,1377,1330
1124,Z,0.100791,40,142,1330,142,190,190,1377,1377,1330
1124,S,0.899209,40,142,1330,142,190,190,1377,1377,1330
1125,Z,0.141823,40,190,1330,190,237,237,1377,1377,1330
1125,S,0.858177,40,190,1330,190,237,237,1377,1377,1330
1126,Z,0.039168,40,237,1330,237,285,285,1377,1377,1330
1126,S,0.960832,40,237,1330,237,285,285,1377,1377,1330
1127,Z,0.021945,40,285,1330,285,332,332,1377,1377,1330
1127,S,0.978055,40,285,1330,285,332,332,1377,1377,1330
1128,Z,0.006587,40,332,1330,332,380,380,1377,1377,1330
1128,S,0.993413,40,332,1330,332,380,380,1377,1377,1330
1129,Z,0.077089,40,380,1330,380,427,427,1377,1377,1330
1129,S,0.922911,40,380,1330,380,427,427,1377,1377,1330
1130,Z,0.021535,40,427,1330,427,475,475,1377,1377,1330
1130,S,0.978465,40,427,1330,427,475,475,1377,1377,1330
1131,Z,0.100240,40,475,1330,475,522,522,1377,1377,1330
1131,S,0.899760,40,475,1330,475,522,522,1377,1377,1330
1132,Z,0.173809,40,522,1330,522,570,570,1377,1377,1330
1132,S,0.826191,40,522,1330,522,570,570,1377,1377,1330
1133,Z,0.008431,40,570,1330,570,617,617,1377,1377,1330
1133,S,0.991569,40,570,1330,570,617,617,1377,1377,1330
1134,Z,0.025404,40,617,1330,617,665,665,1377,1377,1330
1134,S,0.974596,40,617,1330,617,665,665,1377,1377,1330
1135,Z,0.651968,40,665,1330,665,712,712,1377,1377,1330
1135,S,0.348032,40,665,1330,665,712,712,1377,1377,1330
1136,Z,0.024942,40,712,1330,712,760,760,1377,1377,1330
1136,S,0.975058,40,712,1330,712,760,760,1377,1377,1330
1137,Z,0.032165,40,760,1330,760,807,807,1377,1377,1330
1137,S,0.967835,40,760,1330,760,807,807,1377,1377,1330
1138,Z,0.085449,40,807,1330,807,855,855,1377,1377,1330
1138,S,0.914551,40,807,1330,807,855,855,1377,1377,1330
1139,Z,0.057683,40,855,1330,855,902,902,1377,1377,1330
1139,S,0.942317,40,855,1330,855,902,902,1377,1377,1330
1140,Z,0.081658,40,902,1330,902,950,950,1377,1377,1330
1140,S,0.918342,40,902,1330,902,950,950,1377,1377,1330
1141,Z,0.027870,40,950,1330,950,997,997,1377,1377,1330
1141,S,0.972130,40,950,1330,950,997,997,1377,1377,1330
1142,Z,0.057840,40,997,1330,997,1045,1045,1377,1377,1330
1142,S,0.942160,40,997,1330,997,1045,1045,1377,1377,1330
1143,Z,0.242560,40,1045,1330,1045,1092,1092,1377,1377,1330
1143,S,0.757440,40,1045,1330,1045,1092,1092,1377,1377,1330
1144,Z,0.063216,40,1092,1330,1092,1140,1140,1377,1377,1330
1144,S,0.936784,40,1092,1330,1092,1140,1140,1377,1377,1330
1145,Z,0.333078,40,1140,1330,1140,1187,1187,1377,1377,1330
